title,url,discounted_price,original_price
Electric Foot Callous Dry Skin Remover HHI-262108,https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/electric-foot-callous-dry-skin-remover-p-113976.html,$9.99,$11.29 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(IPPO) C10 Pro 10.1"" IPS 16GB A31s Quad-core 3G Tablet Phone L-251445",https://web.archive.org/web/20131209090029/http://www.tinydeal.com/ru/ippo-c10-pro-101-ips-16gb-a31s-quad-core-3g-tablet-phone-p-111298.html,$221.79,$228.49 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Women's PU Leather Quartz Bracelet Watch Wristlet w/ Rivet Decor WWM-153114,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/womens-pu-leather-quartz-bracelet-watch-wristlet-w-rivet-decor-p-81774.html,$5.24,$5.44 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(INEW) I6000 6.5"" FHD IPS Screen MTK6589T Android 4.2.1 Phone P07-I6000",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/inew-i6000-65-fhd-ips-screen-mtk6589t-android-421-phone-p-97988.html,$269.99,$289.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
X3-02 4-Axis 3D 2.4GHz Wireless UFO RC Helicopter Toy for Kids FAP-204294,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/x3-02-4-axis-3d-24ghz-wireless-ufo-rc-helicopter-toy-for-kids-p-97112.html,$46.44,$54.37 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(UMI) X2 5.0"" IPS FHD MTK6589T 1.5GHz 4-Core Android 4.2.1 Phone P07-UMX2T",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/umi-x2-50-ips-fhd-mtk6589t-15ghz-4-core-android-421-phone-p-114556.html,$279.99,$299.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(CHUWI) PU Leather Case for CHUWI V88HD LTA-248907,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/chuwi-pu-leather-case-for-chuwi-v88hd-p-110276.html,$11.83,$20.36 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Bowknot Style Cotton-Padded Warm Pet Clothes Winter Dog Clothes HPA-227652,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/bowknot-style-cotton-padded-warm-pet-clothes-winter-dog-clothes-p-105913.html,$10.37,$16.03 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(FEITENG) H9000 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P04-0009H",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/feiteng-h9000-4-spreadtrum-sp6820-android-236-wifi-phone-p-112660.html,$53.99,$109.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Unisex False Sub-dials Design Quartz Watch w/ Canvas Strap WUS-253492,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/unisex-false-sub-dials-design-quartz-watch-w-canvas-strap-p-111433.html,$2.93,$3.91 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"4.3"" Double Rocker 8GB Game Console with AV-Out/Camera - Blue GM5-256544",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/43-double-rocker-8gb-game-console-with-av-outcamera-blue-p-112545.html,$36.93,$41.03 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(SYLLABLE) G05 Folding Stereo Headphones w/Mic Line Controller CHS-246370,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/syllable-g05-wired-folding-headphones-wmic-line-controller-p-109610.html,$38.63,$43.34 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(SYLLABLE) T39 Bluetooth V3.0 Earphones w/ Line Controller CHS-246378,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/syllable-t39-bluetooth-v30-earphones-w-line-controller-p-109620.html,$15.04,$20.03 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(IPPO) F978 9.7"" Android 4.2 MTK8389 3G Tablet Phone w/ GPS TV L-234515",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/ippo-f978-97-android-42-mtk8389-3g-tablet-phone-w-gps-tv-p-106282.html,$220.77,$244.26 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Headphone Microphone for Sony Play Station 4  EVG-260487,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/headphone-microphone-for-sony-play-station-4-p-113436.html,$6.39,$7.52 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(IK COLOURING) Mechanical Watch w/ Genuine Leather Strap f Men WMN-238561,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/ik-colouring-mechanical-watch-w-genuine-leather-strap-f-men-p-107021.html,$54.73,$56.11 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(AINOL) PU Leather Case for Ainol NOVO8 Discovery LTA-248901,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/ainol-pu-leather-case-for-ainol-novo8-discovery-p-110274.html,$8.22,$14.04 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Christmas Tree Style E27 RGB LED Fiber Light Bulb AC 85-260V  HLT-258563,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/christmas-tree-style-e27-rgb-led-fiber-light-bulb-ac-85-260v-p-114675.html,$5.40,$6.18 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(XIAOCAI) X800 4"" MTK6572 Android 4.2.2 Dual Core WiFi 3G Phone P07-X800",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/xiaocai-x800-4-mtk6572-android-422-dual-core-wifi-3g-phone-p-112369.html,$99.99,$159.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(ALIKE) 50M Waterproof Square Case Digital Watch w/ Alarm f Men WWT-263867,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/alike-50m-waterproof-square-case-digital-watch-w-alarm-f-men-p-114109.html,$7.54,$8.61 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(IPPO) K7 Pro 7"" Android 4.1 4GB MTK6577 3G Phablet + Sleeve KB-253213",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/ippo-k7-pro-7-android-41-4gb-mtk6577-3g-phablet-sleeve-p-112246.html,$110.38,$113.02 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Crystal & Rhinestones Decor Rhinestones Finger Ring for Women NAF-255196,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/crystal-rhinestones-decor-rhinestones-finger-ring-for-women-p-111960.html,$4.35,$5.82 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Universal Plastic Stand Holder w/ Brush for iPhone iPad EPAHD-261438,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/universal-plastic-stand-holder-w-brush-for-iphone-ipad-p-113698.html,$3.39,$3.77 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Casual Cotton Blend Patchwork Jacket for Boy Men DCD-266437,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/casual-cotton-blend-patchwork-jacket-for-boy-men-p-114163.html,$42.61,$62.68 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Magnetic Electric Eyes Massager - 9-Mode HKH-241907,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/9-mode-magnetic-electric-eyes-massager-p-108059.html,$11.06,$27.73 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Wrist Watch Style Automatic Blood Pressure Monitor BKH-257731,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/wrist-watch-style-automatic-blood-pressure-monitor-p-112641.html,$20.06,$40.13 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(SANEI) N79 7"" Android 4.0 Qualcomm Dual-core 3G Tablet Phone L-149044",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/sanei-n79-7-android-40-qualcomm-dual-core-3g-tablet-phone-p-80592.html,$109.37,$137.34 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Pair of Love Pattern Imitated Crystal Earrings - Rose Golden NAF-255195,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/pair-of-love-pattern-imitated-crystal-earrings-rose-golden-p-111959.html,$4.59,$6.14 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Casual Cotton Modal Vertical Striped Soft Boxers Men's Underwear DUW-258801,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/casual-cotton-modal-vertical-striped-soft-boxers-mens-underwear-p-112770.html,$3.87,$6.98 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(IPPO) C10 Pro 10.1"" IPS 16GB A31s Quad-core 3G Tablet Phone L-251445",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/ippo-c10-pro-101-ips-16gb-a31s-quad-core-3g-tablet-phone-p-111298.html,$222.57,$229.30 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(BK) 6ml Heart-Shaped Fluorescent Non-toxic Nail Polish HCI-246259,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/bk-6ml-heart-shaped-fluorescent-non-toxic-nail-polish-p-109279.html,$2.20,$3.00 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Girl Version Imitated Vaginal Masturbators for Male Men HNM-233493,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/girl-version-imitated-vaginal-masturbators-for-male-men-p-107109.html,$17.05,$21.79 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Gradient Men's Glasses Fashion Sunglasses PC Full Rim Glasses NAG-248002,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/gradient-mens-glasses-fashion-sunglasses-pc-full-rim-glasses-p-109685.html,$5.42,$6.05 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
2pcs Antiskid TPU Button Caps for PS4 Controller - White EVG-264086,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/2pcs-antiskid-tpu-button-caps-for-ps4-controller-white-p-113969.html,$1.18,$1.39 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(GD IPPO) Q8 7"" A23 Dual-core 4GB Tablet w/ WiFi OTG CPU 1.5GHz ETC-267701",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/gd-ippo-q8-7-a23-dual-core-4gb-tablet-w-wifi-otg-cpu-15ghz-p-114629.html,$65.62,$70.24 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(OULM) 3136 Male PU Leather Quartz Watch with 3-Movt  WWT-260431,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/oulm-3136-male-pu-leather-quartz-watch-with-3-movt-p-113089.html,$13.89,$18.40 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
2 x Rubber Elastomer Feet Thumb Protector HBI-236968,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/2-x-rubber-elastomer-feet-thumb-protector-p-106619.html,$3.61,$4.53 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(JIAKE) 811 5.3"" Capacitive Touch MTK6572 Android 4.2.2 Phone P02-JK811",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/jiake-811-53-capacitive-touch-mtk6572-android-422-phone-p-112658.html,$89.99,$169.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
10pcs 0.5mm Durable Celluloid Guitar Plectrum - Color Assorted FTY-255312,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/10pcs-05mm-durable-celluloid-guitar-plectrum-color-assorted-p-112265.html,$1.75,$2.31 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Rechargeable 2-Channel R/C Helicopter with Remote Control FAP-102215,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/rechargeable-2-channel-rc-helicopter-with-remote-control-p-63577.html,$16.70,$19.03 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Retro Female Bracelet Quartz Watch with Flower Decor WWM-226350,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/retro-female-bracelet-quartz-watch-with-flower-decor-p-103570.html,$5.00,$6.20 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"Смартфон(VOTO) X2 5.0"" IPS FHD MTK6589T Android 4.2 Bluetooth 4. P07-VTX2J",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/voto-x2-50-ips-fhd-mtk6589t-android-42-bluetooth-40-phone-p-106836.html,$279.99,$299.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Wireless Bluetooth V4.0 DualShock3 Controller for PS3 EVG-262425,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/wireless-bluetooth-v40-dualshock3-controller-for-ps3-p-113627.html,$14.83,$17.45 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"G800B 2.7"" LCD Screen  4 x Digital 1080P FHD Car Rearview Mirror VDV-253876",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/g800b-27-lcd-screen-4-x-digital-1080p-fhd-car-rearview-mirror-p-112003.html,$69.75,$80.53 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
RIME Garlic Clamp Ginger Presser Cracker Crusher Mincer HKI-247947,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/rime-garlic-clamp-ginger-presser-cracker-crusher-mincer-p-110498.html,$5.66,$6.89 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
4-in-1 Stereo Gaming Headset with MIC for PS4/ PS3/ Xbox360/ PC EVG-261407,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/4-in-1-stereo-gaming-headset-with-mic-for-ps4-ps3-xbox360-pc-p-113260.html,$35.37,$45.41 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Christmas Super Mario Figure Collection Gift Doll FTY-245535,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/christmas-super-mario-figure-collection-gift-doll-p-109280.html,$12.39,$12.84 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
2 x Cell Phone Anti-Radiation Stickers HKH-212341,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/2-x-cell-phone-anti-radiation-stickers-p-99490.html,$1.50,$3.02 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Stylish Titanium Steel Bracelet Bangle for Men Boy NAF-237256,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/stylish-titanium-steel-bracelet-bangle-for-men-boy-p-107199.html,$6.94,$9.57 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Wireless QI Charging Receriver Case Sleeve f iPhone 5/ 5s EPATH-266879,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/wireless-qi-charging-receriver-case-sleeve-f-iphone-5-5s-p-114887.html,$13.30,$14.78 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Wireless Bluetooth V4.0 DualShock3 Controller for PS3 EVG-262418,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/wireless-bluetooth-v40-dualshock3-controller-for-ps3-p-113626.html,$15.06,$17.71 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(UMI) C1 6.44"" LTPS FHD OGS Screen MTK6589T Android 4.2 Phone P07-UMC1",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/umi-c1-cross-644-ltps-fhd-ogs-mtk6589t-android-42-phone-p-111129.html,$329.99,$399.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Cool Cartoon Sakuragi Hanamichi Figure Doll FTY-250501,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/cool-cartoon-sakuragi-hanamichi-figure-doll-p-110542.html,$24.59,$26.08 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
0.8m Micro USB 3.0 Sync Charging Cable for Samsung Galaxy Note 3 EPACB-266143,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/08m-micro-usb-30-sync-charging-cable-for-samsung-galaxy-note-3-p-114365.html,$2.85,$3.17 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(ZOPO) ZPC3 5.0"" MTK6589T 4-Core Android 4.2.1 3G Smart Phone P07-ZPC3",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/zopo-zpc3-5-mtk6589t-4-core-android-421-3g-smart-phone-p-97869.html,$249.99,$279.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(AINOL) NOVO7 Eos 7"" IPS Screen Android 4.0 Dual-core 3G Phablet L-234737",https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/ainol-novo7-eos-7-ips-screen-android-40-dual-core-3g-phablet-p-106495.html,$146.51,$182.19 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
2 x Protective TPU Antiskid Button Caps for Xbox One Controller EVG-262103,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/2-x-protective-tpu-antiskid-button-caps-for-xbox-one-controller-p-113977.html,$1.18,$1.39 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Versatile Triple High-decibel Lanyard Outdoor Survival Whistle STH-259496,https://web.archive.org/web/20131210151330/http://www.tinydeal.com/ru/versatile-triple-high-decibel-lanyard-outdoor-survival-whistle-p-112786.html,$2.02,$4.04 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"5"" Touch Screen 4GB Game Console + 8GB Kingston TF Card KB-242488",https://web.archive.org/web/20131220020812/http://www.tinydeal.com/ru/5-touch-screen-4gb-game-console-8gb-kingston-tf-card-p-107795.html,$88.30,$139.63 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"(FEITENG) H9000 4"" Spreadtrum SP6820 Android 2.3.6 WiFi Phone P02-0009H",https://web.archive.org/web/20131220020812/http://www.tinydeal.com/ru/feiteng-h9000-4-spreadtrum-sp6820-android-236-wifi-phone-p-112676.html,$53.99,$109.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"Смартфон (TIMMY) E128 4.5"" сенсорный экран MTK6572 Android 4.2.2 P05-E128",https://web.archive.org/web/20131220020812/http://www.tinydeal.com/ru/timmy-e128-45-mtk6572-android-422-dual-core-wifi-phone-p-107985.html,$99.99,$179.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
Stylish Bracelet Quartz Watch w/ 3 False Sub-dial f Women WWM-241857,https://web.archive.org/web/20131220020812/http://www.tinydeal.com/ru/stylish-bracelet-quartz-watch-w-3-false-sub-dial-f-women-p-107996.html,$9.59,$11.42 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
(ZOPO) HD Screen Guard Protective Film for ZOPO C2 MTH-222586,https://web.archive.org/web/20131220020812/http://www.tinydeal.com/ru/zopo-hd-screen-guard-protective-film-for-zopo-c2-p-103310.html,$2.99,$3.56 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
3 LED Portable Mini Solar Charging Flashlight-Color Assorted STH-261655,https://web.archive.org/web/20131220020812/http://www.tinydeal.com/ru/3-led-portable-mini-solar-charging-flashlight-color-assorted-p-113020.html,$2.69,$4.51 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
"Телефон (FEITENG) N9300I 4.7"" MTK6517 2-ядерный Android 4.1.1  P02-I0039N",https://web.archive.org/web/20131220020812/http://www.tinydeal.com/ru/feiteng-n9300i-47-mtk6517-dual-core-android-40-phone-p-103634.html,$119.99,$199.99 ,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Mobile Safari/537.36"
